device_name,score
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce GTX 1650 Ti,0.0
NVIDIA GeForce GTX 1650 Ti,0.0
NVIDIA GeForce GTX 1650 Ti,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
Apple M2 Ultra (GPU - 76 cores),0.0
Apple M2 Ultra (GPU - 76 cores),0.0
Apple M2 Ultra (GPU - 76 cores),0.0
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
Apple M1 (GPU - 8 cores),0.0
Apple M1 (GPU - 8 cores),0.0
Apple M1 (GPU - 8 cores),0.0
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
AMD Radeon Graphics,0.75
AMD Radeon Graphics,0.75
AMD Radeon Graphics,0.75
NVIDIA GeForce RTX 2050,0.0
NVIDIA GeForce RTX 2050,0.0
NVIDIA GeForce RTX 2050,0.0
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.8444444444444444
NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.8444444444444444
NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.8444444444444444
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
Apple M2 Pro (GPU - 16 cores),0.0
Apple M2 Pro (GPU - 16 cores),0.0
Apple M2 Pro (GPU - 16 cores),0.0
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
Apple M1 Pro (GPU - 14 cores),0.0
Apple M1 Pro (GPU - 14 cores),0.0
Apple M1 Pro (GPU - 14 cores),0.0
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
Apple M2 Max (GPU - 38 cores),0.0
Apple M2 Max (GPU - 38 cores),0.0
Apple M2 Max (GPU - 38 cores),0.0
Apple M1 Pro (GPU - 16 cores),0.0
Apple M1 Pro (GPU - 16 cores),0.0
Apple M1 Pro (GPU - 16 cores),0.0
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Radeon RX Vega,0.8484848484848485
Radeon RX Vega,0.8484848484848485
Radeon RX Vega,0.8484848484848485
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 2050,0.0
NVIDIA GeForce RTX 2050,0.0
NVIDIA GeForce RTX 2050,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
Apple M2 Pro (GPU - 16 cores),0.0
Apple M2 Pro (GPU - 16 cores),0.0
Apple M2 Pro (GPU - 16 cores),0.0
Apple M2 Pro (GPU - 16 cores),0.0
Apple M2 Pro (GPU - 16 cores),0.0
Apple M2 Pro (GPU - 16 cores),0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
Apple M1 Pro (GPU - 16 cores),0.0
Apple M1 Pro (GPU - 16 cores),0.0
Apple M1 Pro (GPU - 16 cores),0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.8444444444444444
NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.8444444444444444
NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.8444444444444444
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
NVIDIA RTX A3000 Laptop GPU,0.72
NVIDIA RTX A3000 Laptop GPU,0.72
NVIDIA RTX A3000 Laptop GPU,0.72
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
Apple M1 Max (GPU - 32 cores),0.0
Apple M1 Max (GPU - 32 cores),0.0
Apple M1 Max (GPU - 32 cores),0.0
NVIDIA GeForce RTX 2050,0.0
NVIDIA GeForce RTX 2050,0.0
NVIDIA GeForce RTX 2050,0.0
NVIDIA GeForce RTX 2050,0.0
NVIDIA GeForce RTX 2050,0.0
NVIDIA GeForce RTX 2050,0.0
Apple M1 Max (GPU - 24 cores),0.0
Apple M1 Max (GPU - 24 cores),0.0
Apple M1 Max (GPU - 24 cores),0.0
Apple M1 Max (GPU - 24 cores),0.0
Apple M1 Max (GPU - 24 cores),0.0
Apple M1 Max (GPU - 24 cores),0.0
Apple M1 Max (GPU - 24 cores),0.0
Apple M1 Max (GPU - 24 cores),0.0
Apple M1 Max (GPU - 24 cores),0.0
Apple M1 Max (GPU - 24 cores),0.0
Apple M1 Max (GPU - 24 cores),0.0
Apple M1 Max (GPU - 24 cores),0.0
Apple M1 Max (GPU),0.0
Apple M1 Max (GPU),0.0
Apple M1 Max (GPU),0.0
AMD Radeon RX Vega,0.8484848484848485
AMD Radeon RX Vega,0.8484848484848485
AMD Radeon RX Vega,0.8484848484848485
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
Intel(R) Arc(TM) A750 Graphics,0.5925925925925926
Intel(R) Arc(TM) A750 Graphics,0.5925925925925926
Intel(R) Arc(TM) A750 Graphics,0.5925925925925926
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
Apple M2 Ultra (GPU - 76 cores),0.0
Apple M2 Ultra (GPU - 76 cores),0.0
Apple M2 Ultra (GPU - 76 cores),0.0
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
Apple M1 (GPU - 8 cores),0.0
Apple M1 (GPU - 8 cores),0.0
Apple M1 (GPU - 8 cores),0.0
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
Apple M1 Max (GPU - 32 cores),0.0
Apple M1 Max (GPU - 32 cores),0.0
Apple M1 Max (GPU - 32 cores),0.0
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
AMD Radeon(TM) Pro Graphics,0.7407407407407407
AMD Radeon(TM) Pro Graphics,0.7407407407407407
AMD Radeon(TM) Pro Graphics,0.7407407407407407
AMD Radeon(TM) Pro Graphics,0.7407407407407407
AMD Radeon(TM) Pro Graphics,0.7407407407407407
AMD Radeon(TM) Pro Graphics,0.7407407407407407
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
AMD Radeon(TM) Pro Graphics,0.7407407407407407
AMD Radeon(TM) Pro Graphics,0.7407407407407407
AMD Radeon(TM) Pro Graphics,0.7407407407407407
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M1 Pro (GPU - 14 cores),0.0
Apple M1 Pro (GPU - 14 cores),0.0
Apple M1 Pro (GPU - 14 cores),0.0
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
Apple M2 Max (GPU - 38 cores),0.0
Apple M2 Max (GPU - 38 cores),0.0
Apple M2 Max (GPU - 38 cores),0.0
AMD Radeon(TM) Graphics,0.7368421052631579
AMD Radeon(TM) Graphics,0.7368421052631579
AMD Radeon(TM) Graphics,0.7368421052631579
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
Apple M1 Pro (GPU - 16 cores),0.0
Apple M1 Pro (GPU - 16 cores),0.0
Apple M1 Pro (GPU - 16 cores),0.0
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
Apple M1 Max (GPU - 24 cores),0.0
Apple M1 Max (GPU - 24 cores),0.0
Apple M1 Max (GPU - 24 cores),0.0
Intel(R) Arc(TM) A750 Graphics,0.5925925925925926
Intel(R) Arc(TM) A750 Graphics,0.5925925925925926
Intel(R) Arc(TM) A750 Graphics,0.5925925925925926
Intel(R) Arc(TM) A750 Graphics,0.5925925925925926
Intel(R) Arc(TM) A750 Graphics,0.5925925925925926
Intel(R) Arc(TM) A750 Graphics,0.5925925925925926
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
Radeon RX Vega,0.8484848484848485
Radeon RX Vega,0.8484848484848485
Radeon RX Vega,0.8484848484848485
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
Apple M2 Pro (GPU - 19 cores),0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
AMD Radeon(TM) Graphics,0.7368421052631579
AMD Radeon(TM) Graphics,0.7368421052631579
AMD Radeon(TM) Graphics,0.7368421052631579
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 2050,0.0
NVIDIA GeForce RTX 2050,0.0
NVIDIA GeForce RTX 2050,0.0
NVIDIA T500,0.0
NVIDIA T500,0.0
NVIDIA T500,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.8444444444444444
NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.8444444444444444
NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.8444444444444444
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
Apple M1 Pro (GPU - 16 cores),0.0
Apple M1 Pro (GPU - 16 cores),0.0
Apple M1 Pro (GPU - 16 cores),0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce GTX 1060,0.0
NVIDIA GeForce GTX 1060,0.0
NVIDIA GeForce GTX 1060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce GTX 1060,0.0
NVIDIA GeForce GTX 1060,0.0
NVIDIA GeForce GTX 1060,0.0
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
Apple M2 Pro (GPU - 16 cores),0.0
Apple M2 Pro (GPU - 16 cores),0.0
Apple M2 Pro (GPU - 16 cores),0.0
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
Intel(R) Arc(TM) A770 Graphics,0.5925925925925926
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 3050,0.0
AMD Radeon(TM) Graphics,0.7368421052631579
AMD Radeon(TM) Graphics,0.7368421052631579
AMD Radeon(TM) Graphics,0.7368421052631579
Apple M1 Pro (GPU - 16 cores),0.0
Apple M1 Pro (GPU - 16 cores),0.0
Apple M1 Pro (GPU - 16 cores),0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 3050,0.0
